Student_ID,Full_Name,Grade_Level,Grade_Num,Age,Attendance_Rate_%,HW_Completion_%,Avg_Exam_Score,Missed_Assignments,Comm_Count,Has_Communication,Is_At_Risk,Score_Band
S10846,James Rasmussen,Grade 5,5,18,26.47,,76.6,0,3,True,False,Good
S10847,Kayla Harris,Grade 4,4,18,29.63,33.33,76.33,2,2,True,False,Good
S10848,Cynthia George,Grade 1,1,9,25.0,40.0,84.67,3,3,True,False,Good
S10849,Nancy Mack,Grade 5,5,18,25.81,83.33,79.67,1,2,True,False,Good
S10850,amber ponce,Grade 2,2,19,18.52,20.0,69.67,3,1,True,False,Average
S10851,Julia Garrett,Grade 3,3,14,28.12,50.0,,2,2,True,False,Unknown
S10852,Juan Merritt,Grade 1,1,9,22.22,33.33,91.0,2,2,True,False,Excellent
S10853,jeanette king,Grade 2,2,17,30.43,33.33,77.5,1,0,False,False,Good
S10854,Misty Tran,Grade 5,5,16,18.42,62.5,95.33,1,4,True,False,Excellent
S10855,Renee Grant,Grade 4,4,13,36.36,60.0,74.0,2,1,True,False,Average
S10856,Aaron Davis,Grade 5,5,16,26.92,66.67,88.2,1,5,True,False,Good
S10857,Lori Smith,Grade 3,3,7,19.35,33.33,64.0,3,3,True,False,Average
S10858,David Brown,Grade 5,5,15,31.25,75.0,91.0,0,0,False,False,Excellent
S10859,Linda Sullivan,Grade 2,2,9,21.88,85.71,74.0,1,1,True,False,Average
S10860,Daniel Martin,Grade 2,2,15,23.08,62.5,75.5,3,1,True,False,Good
S10861,Tamara Johnson,Grade 5,5,19,19.35,100.0,81.75,0,1,True,False,Good
S10862,Cheryl Holden,Grade 4,4,8,22.86,57.14,75.33,1,2,True,False,Good
S10863,Catherine Freeman,Grade 2,2,12,25.0,28.57,69.5,4,1,True,False,Average
S10864,Erica Lawrence,Grade 1,1,12,25.64,75.0,98.67,1,0,False,False,Excellent
S10865,Sabrina Perry,Grade 3,3,13,38.24,20.0,60.67,3,2,True,False,Average
S10866,Craig Chan,Grade 3,3,13,22.22,0.0,62.0,1,2,True,False,Average
S10867,Tamara Moore,Grade 4,4,12,18.52,50.0,58.0,1,3,True,False,Failing
S10868,john huynh,Grade 2,2,9,27.03,57.14,92.6,1,1,True,False,Excellent
S10869,Justin Diaz,Grade 2,2,7,21.74,80.0,74.0,1,1,True,False,Average
S10870,teresa campos,Grade 4,4,11,31.03,80.0,85.25,0,1,True,False,Good
S10871,sean cox,Grade 3,3,17,21.62,66.67,73.0,2,2,True,False,Average
S10872,William Robinson,Grade 5,5,13,14.81,33.33,82.8,1,1,True,False,Good
S10873,lisa griffith,Grade 2,2,16,12.9,71.43,77.0,2,1,True,False,Good
S10874,Adam Reynolds,Grade 1,1,7,18.18,50.0,107.0,2,1,True,False,Excellent
S10875,megan robinson,Grade 4,4,17,26.47,50.0,74.0,3,2,True,False,Average
S10876,Robert Huerta,Grade 1,1,14,18.18,100.0,59.67,0,0,False,False,Failing
S10877,Benjamin Smith,Grade 4,4,14,32.26,0.0,,2,3,True,False,Unknown
S10878,Patricia Riley,Grade 4,4,10,29.41,0.0,84.0,4,0,False,False,Good
S10879,Kimberly Golden,Grade 5,5,14,13.64,25.0,74.29,3,1,True,False,Average
S10880,Kenneth Hodges,Grade 3,3,18,25.93,50.0,90.67,1,1,True,False,Excellent
S10881,Angel Harris,Grade 2,2,14,33.33,44.44,,3,1,True,False,Unknown
S10882,Danielle Lara,Grade 1,1,15,21.74,66.67,81.0,1,3,True,False,Good
S10883,Jason Carter,Grade 1,1,15,33.33,28.57,62.5,5,0,False,False,Average
S10884,John Mack,Grade 4,4,10,40.0,40.0,91.4,2,2,True,False,Excellent
S10885,Jonathan Griffin,Grade 3,3,13,23.08,16.67,106.0,3,1,True,False,Excellent
S10886,Emily Porter,Grade 5,5,15,37.5,100.0,61.33,0,3,True,False,Average
S10887,Whitney Castillo,Grade 1,1,19,13.33,25.0,66.75,2,4,True,False,Average
S10888,Mark Rich,Grade 1,1,15,48.15,75.0,82.0,1,0,False,False,Good
S10889,Anita Brown,Grade 3,3,19,30.0,70.0,94.5,2,2,True,False,Excellent
S10890,Mary Smith,Grade 5,5,20,26.92,66.67,67.75,0,2,True,False,Average
S10891,Monica Morrison,Grade 4,4,14,29.17,37.5,71.0,3,2,True,False,Average
S10892,Oscar Bradford,Grade 5,5,11,20.0,100.0,108.5,0,3,True,False,Excellent
S10893,Denise Thompson,Grade 2,2,15,26.47,40.0,86.0,3,2,True,False,Good
S10894,Kelli Blankenship,Grade 4,4,17,18.18,28.57,90.2,2,0,False,False,Excellent
S10895,Mary Sanders,Grade 4,4,16,28.57,60.0,72.0,2,0,False,False,Average
S10896,Teresa Thomas,Grade 3,3,7,23.53,50.0,89.5,3,0,False,False,Good
S10897,Rachel Wilson,Grade 2,2,12,23.33,25.0,82.6,5,1,True,False,Good
S10898,Brian Norman,Grade 5,5,9,22.73,100.0,74.0,0,0,False,False,Average
S10899,Rhonda Medina,Grade 5,5,8,22.22,83.33,62.0,1,2,True,False,Average
S10900,Patricia Parker,Grade 4,4,15,20.59,14.29,77.0,6,3,True,False,Good
S10901,Kyle Johnson,Grade 1,1,8,26.67,60.0,71.8,2,2,True,False,Average
S10902,michael day,Grade 5,5,19,21.05,33.33,93.0,2,2,True,False,Excellent
S10903,Edwin Wood,Grade 5,5,16,28.57,62.5,,2,1,True,False,Unknown
S10904,Brent Richardson,Grade 3,3,13,30.77,100.0,48.0,0,1,True,False,Failing
S10905,Deborah Landry,Grade 2,2,8,24.24,40.0,86.5,3,4,True,False,Good
S10906,kenneth cox,Grade 5,5,16,41.67,20.0,,2,3,True,False,Unknown
S10907,Michael Hernandez,Grade 4,4,16,29.63,57.14,67.33,2,2,True,False,Average
S10908,Jacqueline Nguyen,Grade 5,5,13,10.0,40.0,60.8,1,2,True,False,Average
S10909,tyler moore,Grade 1,1,7,37.5,0.0,72.33,0,3,True,False,Average
S10910,Melanie Mercado,Grade 3,3,18,17.07,66.67,58.5,2,0,False,False,Failing
S10911,Brian Callahan,Grade 2,2,15,25.0,80.0,63.5,1,1,True,False,Average
S10912,Tammy Crosby,Grade 5,5,7,34.29,100.0,,0,1,True,False,Unknown
S10913,Alyssa Rocha,Grade 4,4,9,17.24,40.0,60.67,3,2,True,False,Average
S10914,Raymond Mora,Grade 5,5,17,14.29,62.5,75.33,3,4,True,False,Good
S10915,Tracey Sherman,Grade 5,5,18,23.33,25.0,81.0,3,2,True,False,Good
S10916,Christopher Sutton,Grade 2,2,12,10.53,0.0,62.0,2,0,False,False,Average
S10917,Julia Campbell,Grade 4,4,15,34.38,100.0,86.5,0,0,False,False,Good
S10918,Jeffrey Morris,Grade 5,5,17,20.0,50.0,82.75,4,2,True,False,Good
S10919,Andrew Adams,Grade 5,5,19,25.0,42.86,77.6,2,1,True,False,Good
S10920,elizabeth gonzalez,Grade 4,4,11,30.0,0.0,97.0,6,5,True,False,Excellent
S10921,Anthony Morrow,Grade 4,4,10,31.82,100.0,79.25,0,4,True,False,Good
S10922,Mrs. Amy Jones,Grade 2,2,18,21.88,71.43,45.0,1,1,True,False,Failing
S10923,Kathy Miller,Grade 4,4,12,29.41,40.0,45.0,4,0,False,False,Failing
S10924,Brittany Hayes,Grade 4,4,18,23.33,64.29,43.5,2,1,True,False,Failing
S10925,Joshua Donovan,Grade 2,2,19,21.88,60.0,64.0,1,3,True,False,Average
S10926,Christine Briggs,Grade 5,5,18,14.29,16.67,66.25,3,5,True,False,Average
S10927,jennifer rojas,Grade 5,5,15,19.44,50.0,85.5,2,3,True,False,Good
S10928,steven reid,Grade 5,5,15,31.03,42.86,108.0,2,3,True,False,Excellent
S10929,Susan Torres,Grade 5,5,14,48.0,50.0,75.25,1,2,True,False,Good
S10930,Joyce Cole,Grade 5,5,14,22.58,50.0,81.0,2,0,False,False,Good
S10931,Collin Garcia,Grade 4,4,16,23.4,33.33,86.75,2,2,True,False,Good
S10932,robin ford,Grade 4,4,7,19.35,66.67,69.5,1,2,True,False,Average
S10933,Stephanie Beck,Grade 4,4,13,13.79,28.57,91.75,3,1,True,False,Excellent
S10934,Bobby Taylor,Grade 4,4,17,37.14,75.0,101.0,1,1,True,False,Excellent
S10935,Courtney Lamb,Grade 1,1,8,27.27,66.67,,1,4,True,False,Unknown
S10936,Brian Logan,Grade 3,3,15,28.57,57.14,69.67,2,2,True,False,Average
S10937,Andrea Taylor,Grade 2,2,15,42.86,71.43,61.0,1,3,True,False,Average
S10938,Lauren Young,Grade 5,5,7,35.56,66.67,61.0,1,3,True,False,Average
S10939,Diana Morgan,Grade 3,3,15,24.14,62.5,52.0,1,3,True,False,Failing
S10940,Kimberly Madden,Grade 5,5,18,19.23,100.0,72.0,0,2,True,False,Average
S10941,Patricia Watson,Grade 1,1,12,33.33,66.67,88.67,1,1,True,False,Good
S10942,Nathan Ramos,Grade 4,4,8,27.5,40.0,94.0,5,1,True,False,Excellent
S10943,Amanda Brown,Grade 1,1,15,22.86,50.0,76.14,3,0,False,False,Good
S10944,Dustin Rodriguez,Grade 3,3,12,9.38,83.33,81.5,1,2,True,False,Good
S10945,Diane Olson,Grade 5,5,11,36.0,80.0,91.0,0,2,True,False,Excellent
S10946,Becky Cohen,Grade 2,2,18,20.69,50.0,88.0,3,3,True,False,Good
S10947,Donald Rogers,Grade 4,4,17,22.86,50.0,60.33,1,1,True,False,Average
S10948,Susan Vincent,Grade 3,3,17,9.38,25.0,70.8,3,1,True,False,Average
S10949,John Hughes,Grade 2,2,20,26.92,100.0,59.0,0,2,True,False,Failing
S10950,Juan Gallegos,Grade 3,3,9,16.0,75.0,82.0,0,1,True,False,Good
S10951,Steven Soto,Grade 2,2,14,47.06,25.0,41.0,3,2,True,False,Failing
S10952,Sharon Adams,Grade 4,4,19,11.11,66.67,95.0,2,1,True,False,Excellent
S10953,Brandon Murray,Grade 5,5,17,13.04,33.33,,2,3,True,False,Unknown
S10954,Tanya Sims,Grade 4,4,13,13.04,33.33,60.75,2,2,True,False,Average
S10955,Richard Hernandez,Grade 4,4,9,16.0,75.0,83.0,0,0,False,False,Good
S10956,Lynn Rodriguez,Grade 2,2,12,25.0,40.0,46.0,3,3,True,False,Failing
S10957,John Mccarty DDS,Grade 2,2,14,15.79,40.0,49.5,1,4,True,False,Failing
S10958,Stephanie Soto,Grade 1,1,19,19.35,60.0,90.0,2,0,False,False,Excellent
S10959,Richard Harrison,Grade 4,4,19,25.81,20.0,73.6,1,4,True,False,Average
S10960,Alison Garcia,Grade 1,1,17,24.39,62.5,88.0,2,1,True,False,Good
S10961,Mary Moore,Grade 2,2,15,25.0,55.56,72.67,2,4,True,False,Average
S10962,Christopher Kennedy,Grade 4,4,10,23.08,50.0,101.0,1,2,True,False,Excellent
S10963,sierra jones,Grade 2,2,8,25.0,100.0,72.0,0,1,True,False,Average
S10964,Jason Cooke,Grade 4,4,10,25.0,33.33,66.86,2,2,True,False,Average
S10965,Natasha Robles,Grade 1,1,14,21.43,50.0,80.0,2,2,True,False,Good
S10966,Emma Stout,Grade 1,1,18,20.69,42.86,92.0,3,0,False,False,Excellent
S10967,Aaron Alexander DDS,Grade 4,4,13,36.84,75.0,83.71,0,5,True,False,Good
S10968,James Lee,Grade 5,5,15,42.11,50.0,89.2,1,2,True,False,Good
S10969,Nancy Castro,Grade 5,5,18,23.33,50.0,67.0,1,1,True,False,Average
S10970,Curtis May,Grade 5,5,18,33.33,33.33,71.0,1,4,True,False,Average
S10971,Sarah Hernandez,Grade 1,1,16,18.75,75.0,48.0,1,1,True,False,Failing
S10972,Natalie Cabrera,Grade 4,4,19,25.0,20.0,75.67,2,4,True,False,Good
S10973,Michael Hansen,Grade 1,1,7,11.11,60.0,79.71,2,1,True,False,Good
S10974,Rodney Monroe,Grade 2,2,7,18.52,40.0,80.5,1,2,True,False,Good
S10975,Amy Cabrera,Grade 1,1,10,24.14,14.29,,4,5,True,False,Unknown
S10976,Scott Smith,Grade 4,4,9,7.14,,75.33,0,2,True,False,Good
S10977,Lori Clark,Grade 5,5,19,37.14,25.0,78.5,1,2,True,False,Good
S10978,Lisa Dunn,Grade 5,5,8,34.78,33.33,81.0,1,5,True,False,Good
S10979,Janice Brown,Grade 2,2,17,33.33,0.0,88.5,2,2,True,False,Good
S10980,Jacqueline Smith,Grade 2,2,9,35.71,20.0,78.5,3,2,True,False,Good
S10981,James Haynes,Grade 2,2,10,28.0,42.86,63.0,3,1,True,False,Average
S10982,Jeffrey Webb MD,Grade 3,3,8,25.58,33.33,,3,2,True,False,Unknown
S10983,ronnie mcneil,Grade 2,2,7,16.67,25.0,74.8,3,3,True,False,Average
S10984,Elizabeth Rogers,Grade 5,5,19,25.0,50.0,77.33,1,1,True,False,Good
S10985,Charles Phillips,Grade 1,1,9,32.0,66.67,70.62,2,4,True,False,Average
S10986,Ashley Arnold,Grade 3,3,10,15.79,80.0,81.5,1,2,True,False,Good
S10987,Justin Cooley,Grade 2,2,14,23.33,50.0,73.5,2,0,False,False,Average
S10988,Sandra Howell,Grade 5,5,17,26.47,83.33,66.33,1,4,True,False,Average
S10989,Julie Cox,Grade 1,1,9,24.0,0.0,85.57,0,0,False,False,Good
S10990,Julie Morris MD,Grade 2,2,15,24.14,42.86,49.5,4,4,True,False,Failing
S10991,Douglas Jones,Grade 5,5,15,25.93,50.0,75.33,1,3,True,False,Good
S10992,Lauren Frazier,Grade 5,5,16,15.38,33.33,,2,3,True,False,Unknown
S10993,David Kidd,Grade 4,4,15,32.43,50.0,52.0,2,2,True,False,Failing
S10994,Jennifer Armstrong,Grade 3,3,10,4.55,33.33,83.75,3,1,True,False,Good
S10995,Beth Cook,Grade 4,4,11,21.62,33.33,75.0,2,4,True,False,Good
S10996,Jill Jordan,Grade 5,5,9,21.05,33.33,98.67,2,4,True,False,Excellent
S10997,Laura Ramsey,Grade 1,1,20,40.62,62.5,66.0,2,4,True,False,Average
S10998,Lisa Bradford,Grade 3,3,8,21.21,85.71,97.5,0,1,True,False,Excellent
S10999,Raven Vasquez,Grade 2,2,9,20.0,77.78,69.75,2,1,True,False,Average
S11000,Sarah Shannon,Grade 5,5,17,11.43,50.0,90.5,0,1,True,False,Excellent
S11001,Carlos Miller,Grade 5,5,16,37.5,60.0,74.0,1,2,True,False,Average
S11002,Kimberly Farrell,Grade 2,2,9,8.7,42.86,55.0,3,0,False,False,Failing
S11003,Donna Welch,Grade 3,3,14,23.53,100.0,65.33,0,2,True,False,Average
S11004,Briana Coffey,Grade 1,1,18,18.52,42.86,68.5,4,1,True,False,Average
S11005,Jessica Tucker,Grade 2,2,15,21.88,16.67,88.29,3,5,True,False,Good
S11006,Mary Shepherd,Grade 4,4,13,24.24,50.0,93.0,1,1,True,False,Excellent
S11007,Stacy Johnson,Grade 2,2,10,22.73,50.0,74.67,3,4,True,False,Average
S11008,Wesley Thomas,Grade 3,3,8,9.09,40.0,92.0,1,2,True,False,Excellent
S11009,Gary Lucas,Grade 3,3,13,13.33,40.0,97.0,3,0,False,False,Excellent
S11010,Lee Gray,Grade 3,3,16,30.77,62.5,66.5,3,5,True,False,Average
S11011,Russell Cherry,Grade 3,3,19,20.83,40.0,73.33,1,3,True,False,Average
S11012,ariel smith,Grade 3,3,8,20.0,75.0,89.6,1,1,True,False,Good
S11013,kenneth morris,Grade 1,1,16,33.33,33.33,76.33,4,1,True,False,Good
S11014,Ernest Hess,Grade 3,3,13,22.58,25.0,71.5,1,2,True,False,Average
S11015,Robert Johnson,Grade 3,3,7,28.57,0.0,78.0,3,0,False,False,Good
S11016,Michael Castillo,Grade 2,2,18,23.08,25.0,62.0,2,2,True,False,Average
S11017,cynthia whitaker,Grade 4,4,15,24.14,100.0,80.25,0,5,True,False,Good
S11018,Emily Adams,Grade 1,1,15,25.93,66.67,71.67,1,0,False,False,Average
S11019,Jeremy Austin,Grade 4,4,10,31.58,80.0,66.5,0,0,False,False,Average
S11020,Christopher Marshall,Grade 4,4,7,20.0,33.33,70.5,2,2,True,False,Average
S11021,Jamie Simpson,Grade 5,5,14,40.54,0.0,67.17,1,1,True,False,Average
S11022,Robert Sandoval,Grade 3,3,20,33.33,37.5,74.0,3,4,True,False,Average
S11023,Margaret Brown,Grade 5,5,18,20.0,80.0,62.25,0,2,True,False,Average
S11024,Dustin Nelson,Grade 3,3,15,33.33,20.0,73.75,5,2,True,False,Average
S11025,Melissa Hudson,Grade 4,4,15,26.32,33.33,64.0,2,2,True,False,Average
S11026,Cody Meyer,Grade 2,2,13,27.27,50.0,73.0,1,1,True,False,Average
S11027,Christopher Jennings,Grade 1,1,11,11.11,42.86,72.4,2,3,True,False,Average
S11028,Cathy Smith,Grade 1,1,7,19.35,66.67,69.75,0,0,False,False,Average
S11029,Randy Smith,Grade 2,2,13,31.03,50.0,78.0,0,2,True,False,Good
S11030,Ashley Velasquez,Grade 2,2,12,34.88,66.67,76.0,1,2,True,False,Good
S11031,Charles Hamilton,Grade 3,3,7,22.58,80.0,,1,1,True,False,Unknown
S11032,Mary Conway,Grade 3,3,19,32.26,100.0,92.0,0,2,True,False,Excellent
S11033,Andrew Shepherd,Grade 2,2,19,25.0,75.0,72.0,1,4,True,False,Average
S11034,John Warren,Grade 2,2,9,22.58,44.44,67.33,3,1,True,False,Average
S11035,Barbara Bullock,Grade 1,1,14,28.12,40.0,75.5,1,5,True,False,Good
S11036,daniel barker,Grade 2,2,9,38.24,57.14,82.33,3,4,True,False,Good
S11037,Anne Martinez,Grade 4,4,13,22.58,100.0,71.67,0,3,True,False,Average
S11038,Dr. Stacey Sims,Grade 5,5,17,21.43,25.0,64.0,2,1,True,False,Average
S11039,Marilyn Nichols,Grade 4,4,12,25.0,33.33,82.67,2,0,False,False,Good
S11040,Grace Smith,Grade 4,4,8,42.86,42.86,76.67,4,3,True,False,Good
S11041,dustin bailey,Grade 4,4,10,28.0,75.0,71.25,1,3,True,False,Average
S11042,Amanda Costa,Grade 2,2,14,35.71,100.0,73.5,0,1,True,False,Average
S11043,Sarah Lee,Grade 5,5,9,39.29,71.43,66.2,1,1,True,False,Average
S11044,Noah Burgess,Grade 1,1,18,24.14,66.67,62.4,0,2,True,False,Average
S11045,Alexandra Young,Grade 3,3,19,16.67,75.0,89.0,1,2,True,False,Good
S11046,Kevin Watson,Grade 5,5,14,30.56,75.0,82.5,1,0,False,False,Good
S11047,Elizabeth Gomez,Grade 5,5,18,22.58,50.0,,1,0,False,False,Unknown
S11048,Kimberly Morton,Grade 4,4,8,36.36,20.0,71.0,2,1,True,False,Average
S11049,Cathy Tran,Grade 4,4,9,25.0,50.0,61.33,1,1,True,False,Average
S11050,Timothy Stewart,Grade 5,5,12,25.93,50.0,79.4,2,4,True,False,Good
S11051,Neil Morgan,Grade 3,3,9,28.57,60.0,63.5,1,2,True,False,Average
S11052,Keith Wallace,Grade 2,2,10,13.79,50.0,55.0,0,1,True,False,Failing
S11053,Erin Park,Grade 3,3,18,29.03,20.0,58.0,1,0,False,False,Failing
S11054,Lee Morrison,Grade 2,2,12,25.0,100.0,61.5,0,2,True,False,Average
S11055,Thomas Fleming,Grade 1,1,14,29.03,0.0,68.5,3,2,True,False,Average
S11056,robert valentine,Grade 5,5,13,20.83,50.0,80.67,1,3,True,False,Good
S11057,Kelsey Swanson,Grade 5,5,12,23.81,50.0,58.67,2,2,True,False,Failing
S11058,Mikayla Dillon,Grade 3,3,11,42.86,60.0,45.0,2,3,True,False,Failing
S11059,Christopher Peters,Grade 3,3,9,22.86,75.0,69.0,1,0,False,False,Average
S11060,Brittany Moody,Grade 1,1,19,20.0,50.0,44.0,0,0,False,False,Failing
S11061,Phillip Peterson,Grade 2,2,9,23.08,25.0,68.0,2,5,True,False,Average
S11062,Tina Mays,Grade 4,4,15,14.71,50.0,88.5,1,0,False,False,Good
S11063,Donna Cantu,Grade 1,1,18,16.67,50.0,66.33,2,2,True,False,Average
S11064,Dawn Paul,Grade 3,3,7,15.38,66.67,106.0,1,4,True,False,Excellent
S11065,Robert Edwards,Grade 1,1,18,34.78,33.33,82.33,3,3,True,False,Good
S11066,jessica anderson,Grade 1,1,9,21.43,40.0,75.8,1,2,True,False,Good
S11067,Theresa Bowman,Grade 3,3,19,26.67,50.0,63.0,1,2,True,False,Average
S11068,James Graves,Grade 1,1,8,22.22,0.0,71.5,2,1,True,False,Average
S11069,Jason Clark,Grade 4,4,9,37.04,25.0,,2,1,True,False,Unknown
S11070,Donna Villa,Grade 5,5,12,19.35,50.0,84.25,3,0,False,False,Good
S11071,Craig Nicholson,Grade 4,4,8,0.0,60.0,58.5,2,3,True,False,Failing
S11072,Matthew Atkinson,Grade 1,1,18,21.88,0.0,68.0,1,2,True,False,Average
S11073,Aaron Smith,Grade 4,4,10,11.76,25.0,62.0,2,2,True,False,Average
S11074,Charles Cruz,Grade 5,5,13,22.73,42.86,84.33,2,4,True,False,Good
S11075,Cheryl Lopez,Grade 5,5,13,17.39,33.33,65.33,0,1,True,False,Average
S11076,cynthia hill,Grade 4,4,17,13.33,20.0,66.25,3,2,True,False,Average
S11077,Dr. Stephanie Combs,Grade 2,2,17,37.04,25.0,92.0,2,2,True,False,Excellent
S11078,Tracy Morrison,Grade 2,2,13,25.0,100.0,72.5,0,1,True,False,Average
S11079,Victoria Ramos,Grade 3,3,15,19.35,25.0,65.0,2,1,True,False,Average
S11080,Karen Cook,Grade 2,2,16,8.33,33.33,,1,0,False,False,Unknown
S11081,Holly Houston,Grade 4,4,16,19.05,100.0,79.5,0,3,True,False,Good
S11082,Andrea Hudson,Grade 2,2,15,16.13,75.0,56.33,1,0,False,False,Failing
S11083,Melanie Jones,Grade 5,5,10,14.29,50.0,80.0,3,3,True,False,Good
S11084,David Mcdowell,Grade 4,4,15,38.71,40.0,81.0,2,3,True,False,Good
S11085,jesus lowe,Grade 2,2,16,19.23,50.0,,1,2,True,False,Unknown
S11086,Melissa Moran,Grade 3,3,19,23.33,66.67,,2,4,True,False,Unknown
S11087,Juan Jimenez,Grade 3,3,18,40.0,66.67,52.67,2,1,True,False,Failing
S11088,Mark Golden,Grade 2,2,19,27.5,20.0,75.0,3,2,True,False,Good
S11089,Eric Morris,Grade 4,4,11,35.0,57.14,84.5,1,5,True,False,Good
S11090,Nathan Huynh,Grade 4,4,17,13.04,66.67,79.6,1,1,True,False,Good
S11091,Emily Bonilla,Grade 3,3,19,23.08,40.0,93.75,3,2,True,False,Excellent
S11092,Stacey Mays,Grade 2,2,12,17.95,66.67,77.17,0,3,True,False,Good
S11093,Alicia Weiss,Grade 3,3,14,30.77,50.0,66.33,1,0,False,False,Average
S11094,William Davis,Grade 5,5,18,25.0,50.0,94.5,2,2,True,False,Excellent
S11095,Robert Welch,Grade 3,3,13,23.53,60.0,80.25,4,4,True,False,Good
S11096,Gloria Clark,Grade 3,3,8,23.53,100.0,54.0,0,3,True,False,Failing
S11097,Elizabeth Alvarado,Grade 4,4,18,33.33,33.33,68.75,1,3,True,False,Average
S11098,maureen adams,Grade 3,3,11,17.24,28.57,69.0,3,1,True,False,Average
S11099,Maria Duran,Grade 5,5,10,32.14,33.33,79.67,2,3,True,False,Good
S11100,Tammy Lucero,Grade 4,4,11,10.0,50.0,72.5,1,5,True,False,Average
S11101,Patrick Lindsey,Grade 1,1,8,37.04,33.33,98.5,2,1,True,False,Excellent
S11102,richard ortega,Grade 1,1,14,29.73,25.0,79.33,3,0,False,False,Good
S11103,Amy Flores,Grade 5,5,11,25.0,25.0,,2,4,True,False,Unknown
S11104,Patricia Willis,Grade 5,5,9,24.24,80.0,,1,1,True,False,Unknown
S11105,Amanda Morris,Grade 1,1,17,26.67,75.0,89.5,1,0,False,False,Good
S11106,David Mooney,Grade 2,2,13,20.0,0.0,79.5,2,2,True,False,Good
S11107,Lauren Wolf,Grade 3,3,15,20.0,66.67,82.43,1,4,True,False,Good
S11108,Jamie Thompson,Grade 4,4,17,15.79,60.0,53.4,1,2,True,False,Failing
S11109,Melissa Matthews,Grade 2,2,9,26.67,40.0,61.5,2,0,False,False,Average
S11110,Ryan Harper,Grade 1,1,16,16.0,25.0,91.5,1,4,True,False,Excellent
S11111,Dana White,Grade 2,2,9,28.12,28.57,69.33,3,3,True,False,Average
S11112,Bryan Griffith,Grade 3,3,9,18.75,33.33,78.0,3,3,True,False,Good
S11113,Patrick Diaz,Grade 3,3,18,37.04,57.14,77.75,1,2,True,False,Good
S11114,Jason Young,Grade 4,4,17,20.0,25.0,68.0,2,2,True,False,Average
S11115,Christopher Krueger,Grade 5,5,18,14.71,66.67,52.0,1,2,True,False,Failing
S11116,Cathy Russell,Grade 4,4,9,26.32,0.0,65.0,0,1,True,False,Average
S11117,Patty Carter,Grade 5,5,18,11.11,66.67,94.0,0,1,True,False,Excellent
S11118,Mary Alexander,Grade 4,4,11,40.74,28.57,84.5,3,2,True,False,Good
S11119,Trevor Thompson,Grade 5,5,19,20.69,71.43,,2,1,True,False,Unknown
S11120,Barbara Fox,Grade 3,3,9,28.57,57.14,90.33,3,1,True,False,Excellent
S11121,Timothy Young,Grade 4,4,14,16.67,44.44,72.5,2,0,False,False,Average
S11122,Carrie Bailey,Grade 4,4,19,25.81,50.0,77.0,2,5,True,False,Good
S11123,Christopher Matthews,Grade 2,2,11,25.64,66.67,,2,0,False,False,Unknown
S11124,marcus richmond,Grade 1,1,10,26.92,,81.25,0,4,True,False,Good
S11125,Sara Gill,Grade 1,1,11,20.0,20.0,59.67,3,6,True,False,Failing
S11126,Shane Weber,Grade 2,2,9,20.0,12.5,77.0,3,2,True,False,Good
S11127,Becky Jackson,Grade 3,3,16,24.0,50.0,80.5,1,3,True,False,Good
S11128,Ann Deleon,Grade 2,2,15,48.39,75.0,63.0,1,3,True,False,Average
S11129,Tony Wells,Grade 5,5,17,10.0,71.43,90.33,2,1,True,False,Excellent
S11130,Heidi Bird MD,Grade 4,4,17,32.43,33.33,70.25,1,6,True,False,Average
S11131,Aaron Ingram,Grade 1,1,11,50.0,50.0,80.67,1,0,False,False,Good
S11132,Peggy Daniels,Grade 1,1,15,29.63,60.0,100.0,3,2,True,False,Excellent
S11133,john norman,Grade 5,5,16,22.86,66.67,89.33,2,4,True,False,Good
S11134,Susan Baker,Grade 2,2,14,16.67,62.5,83.67,3,3,True,False,Good
S11135,Rachel Evans,Grade 2,2,7,39.39,0.0,85.0,0,2,True,False,Good
S11136,John Stewart,Grade 5,5,12,31.25,66.67,90.0,2,2,True,False,Excellent
S11137,Patricia Alexander,Grade 3,3,10,14.29,50.0,79.17,1,2,True,False,Good
S11138,Luis Armstrong,Grade 4,4,11,31.03,60.0,79.67,2,3,True,False,Good
S11139,tammy long,Grade 1,1,9,16.13,100.0,88.0,0,1,True,False,Good
S11140,Olivia Arellano,Grade 5,5,10,26.67,28.57,57.0,2,4,True,False,Failing
S11141,Matthew Smith,Grade 4,4,7,23.33,40.0,66.5,2,4,True,False,Average
S11142,Aaron Lang,Grade 5,5,12,21.88,33.33,68.5,3,2,True,False,Average
S11143,stephanie suarez,Grade 2,2,20,25.71,0.0,73.75,0,3,True,False,Average
S11144,Daniel Ewing,Grade 3,3,7,36.67,40.0,87.0,3,1,True,False,Good
S11145,Amanda Strickland,Grade 2,2,18,32.43,66.67,73.25,0,1,True,False,Average
S11146,karen long,Grade 3,3,16,24.24,50.0,74.5,0,5,True,False,Average
S11147,Andrew Nguyen,Grade 3,3,12,33.33,66.67,84.0,0,2,True,False,Good
S11148,kimberly baker,Grade 4,4,14,29.41,60.0,69.5,2,3,True,False,Average
S11149,Andrew Hill,Grade 5,5,10,21.62,66.67,46.0,0,1,True,False,Failing
S11150,Dennis Montgomery,Grade 3,3,20,23.68,40.0,76.0,2,1,True,False,Good
S11151,Tim Klein,Grade 2,2,18,17.24,28.57,,5,3,True,False,Unknown
